stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,intersection_code,reference_place,stop_name_short,stop_place
99481,99481,40th St & University Av,,32.74954555,-117.10947919,,,0,i15uns,0,F-S/B,,40th&Univ,i15uns
60622,60622,41st St & Dwight St,,32.74424673,-117.10706635,,,0,,2,N-S/B,,41st&Dwight,
60621,60621,41st St & Landis St,,32.74575308,-117.10704198,,,0,,2,F-S/B,,41st&Landis,
12512,12512,43rd St & Beta St,,32.69048330,-117.10230535,,,0,,1,N-N/B,,43rd&Beta,
12860,12860,43rd St & Delta St,,32.68921909,-117.10228988,,,0,,0,F-N/B,,43rd&Delta,delt43
99148,99148,43rd St & Delta St,,32.68911845,-117.10253592,,,0,,1,N-S/B,,43rd&Delta,delt43
12513,12513,43rd St & Hwy 805,,32.69204751,-117.10225871,,,0,,1,F-N/B,,43rd&Hwy 805,
13432,13432,43rd St & Hwy 805,,32.69139698,-117.10253195,,,0,,1,F-S/B,,43rd&Hwy 805,
12131,12131,43rd St & Keeler Av,,32.69404973,-117.10246659,,,0,,1,F-S/B,,43rd&Keeler,
12514,12514,43rd St & Keeler Av,,32.69384496,-117.10226959,,,0,,1,N-N/B,,43rd&Keeler,
11724,11724,43rd St & National Av,,32.69600300,-117.10259925,,,0,,1,F-S/B,,43rd&Natl,
12530,12530,47th St & Beech St,,32.72002491,-117.09340264,,,0,,1,N-N/B,,47th&Beech,
12529,12529,47th St & C St,,32.71669902,-117.09343259,,,0,,1,N-N/B,,47th&C,
12151,12151,47th St & Craigie St,,32.71406692,-117.09369351,,,0,,2,F-S/B,,47th&Craigie,
12154,12154,47th St & Federal Bl,,32.72088083,-117.09363843,,,0,,1,F-S/B,,47th&Federal,47fed
12531,12531,47th St & Federal Bl,,32.72122318,-117.09341411,,,0,,1,N-N/B,,47th&Federal,47fed
12527,12527,47th St & Guymon St,,32.71206540,-117.09338175,,,0,,1,N-N/B,,47th&Guymon,
11738,11738,47th St & Hartley St,,32.71025999,-117.09373184,,,0,,0,N-S/B,,47th&Hartley,
12528,12528,47th St & Hilltop Dr,,32.71490964,-117.09344798,,,0,,1,N-N/B,,47th&Hilltop,
12152,12152,47th St & Hwy 94 (Overpass),,32.71785728,-117.09366801,,,0,,1,F-S/B,,47th&Hwy 94 (Overpass),
12150,12150,47th St & Imperial Av,,32.70337456,-117.09379597,,,0,,1,F-S/B,,47th&Imperial,
88890,88890,47th St & Imperial Av,,32.70373879,-117.09350656,,,0,,0,N-N/B,,47th&Imperial,
12878,12878,47th St & Logan Av,,32.69736780,-117.09358245,,,0,,1,F-N/B,,47th&Logan,47log
12149,12149,47th St & Ocean View Bl,,32.70020269,-117.09381112,,,0,,1,F-S/B,,47th&Ocn Vw,
12880,12880,47th St & Ocean View Bl,,32.70072640,-117.09359184,,,0,,1,F-N/B,,47th&Ocn Vw,
11737,11737,47th St & T St,,32.69828973,-117.09381231,,,0,,1,F-S/B,,47th&T,
12879,12879,47th St & T St,,32.69885748,-117.09358371,,,0,,1,F-N/B,,47th&T,
88891,88891,47th St Trolley Station,,32.70832954,-117.09379789,,,0,,0,N-S/B,,47th Trly,
75070,75070,47th Street Station,,32.70843908,-117.09481908,,,0,47tS,0,,,47th St,47tS
75071,75071,47th Street Station,,32.70844807,-117.09507209,,,0,47tS,0,,,47th St,47tS
12035,12035,4th Av & Ash St,,32.71954557,-117.16117922,,,0,,1,F-S/B,,4th&Ash,
12036,12036,4th Av & B St,,32.71725334,-117.16117503,,,0,,1,M-Street-S/B,,4th&B,4thB
12028,12028,4th Av & Brookes Av,,32.74314665,-117.16160865,,,0,,1,F-S/B,,4th&Brookes,
11743,11743,4th Av & C St,,32.65112440,-117.08834167,,,0,,1,N-S/B,,4th&C,
13179,13179,4th Av & C St,,32.65137332,-117.08811337,,,0,,1,F-N/B,,4th&C,3rdglo
12032,12032,4th Av & Cedar St,,32.72173583,-117.16122137,,,0,,1,F-S/B,,4th&Cedar,
11745,11745,4th Av & D St,,32.64723753,-117.08679734,,,0,,1,N-S/B,,4th&D,
12889,12889,4th Av & D St,,32.64750511,-117.08665368,,,0,,1,F-N/B,,4th&D,
11642,11642,4th Av & Date St,,32.72320918,-117.16120084,,,0,,1,N-S/B,,4th&Date,
12539,12539,4th Av & E St,,32.64473358,-117.08559434,,,0,,1,F-N/B,,4th&E,
30344,30344,4th Av & F St,,32.63956735,-117.08383350,,,0,,1,F-S/B,,4th&F,
11643,11643,4th Av & Fir St,,32.72529240,-117.16122238,,,0,,1,N-S/B,,4th&Fir,
11748,11748,4th Av & Flower St,,32.64548316,-117.08611148,,,0,,1,N-S/B,,4th&Flower,
12034,12034,4th Av & G St,,32.71236153,-117.16110170,,,0,,1,F-S/B,,4th&G,4thg
30345,30345,4th Av & G St,,32.63646269,-117.08264939,,,0,,1,F-S/B,,4th&G,
30407,30407,4th Av & G St,,32.63660004,-117.08245741,,,0,,1,N-N/B,,4th&G,
30524,30524,4th Av & H St,,32.63353881,-117.08131245,,,0,,1,F-N/B,,4th&H,h4th1
12039,12039,4th Av & Hawthorn St,,32.72697159,-117.16124299,,,0,,1,F-S/B,,4th&Hawthorn,
12042,12042,4th Av & Juniper St,,32.72906042,-117.16124833,,,0,,1,F-S/B,,4th&Juniper,
11644,11644,4th Av & Laurel St,,32.73153127,-117.16125762,,,0,,1,N-S/B,,4th&Laurel,
30468,30468,4th Av & Main St,,32.59525482,-117.06889206,,,0,,1,F-N/B,,4th&Main,4thmai
30467,30467,4th Av & Montgomery St,,32.59720622,-117.06889393,,,0,,1,F-N/B,,4th&Montgomery,
12040,12040,4th Av & Nutmeg St,,32.73326268,-117.16127878,,,0,,1,F-S/B,,4th&Nutmeg,
30549,30549,4th Av & Park Wy,,32.63840936,-117.08315015,,,0,,1,F-N/B,,4th&Park,
12037,12037,4th Av & Quince St,,32.73678491,-117.16135195,,,0,,1,N-S/B,,4th&Quince,
12025,12025,4th Av & Robinson Av,,32.74661234,-117.16163475,,,0,,1,F-S/B,,4th&Robinson,
30003,30003,4th Av & Scripps Hospital,,32.63434804,-117.08178977,,,0,,1,M-Street-S/B,,4th&Scripps Hospital,
11645,11645,4th Av & Spruce St,,32.73884183,-117.16132346,,,0,,1,N-S/B,,4th&Spruce,
30362,30362,4th Av & Tremont St,,32.59746820,-117.06917559,,,0,,1,F-S/B,,4th&Tremont,
12027,12027,4th Av & University Av,,32.74775835,-117.16164986,,,0,,1,F-S/B,,4th&Univ,4thuni
12041,12041,4th Av & Upas St,,32.74061451,-117.16133855,,,0,,1,F-S/B,,4th&Upas,
30302,30302,4th Av & Zenith St,,32.59598098,-117.06922023,,,0,,1,N-S/B,,4th&Zenith,
89025,89025,4th Ave & C St,,32.71684690,-117.16116693,,,0,,0,N-S/B,,4the&C,4thc
60005,60005,4th St & Adella Ln,,32.69272854,-117.17077023,,,0,,1,N-E/B,,4th&Adella,
60004,60004,4th St & B Av,,32.69337915,-117.17234697,,,0,,1,F-E/B,,4th&B,
50013,50013,4th St & Drexel Av,,32.68735067,-117.07923464,,,0,,1,N-E/B,,4th&Drexel,
60056,60056,4th St & E Av,,32.69528574,-117.17686234,,,0,,1,F-E/B,,4th&E,
50042,50042,4th St & Euclid Av,,32.68633414,-117.08284247,,,0,,1,F-E/B,,4th&Euclid,4theu1
59018,59018,4th St & Euclid Av,,32.68621318,-117.08406662,,,0,,2,F-W/B,,4th&Euclid,4theuc
50030,50030,4th St & I Av,,32.68186008,-117.09889078,,,0,,2,F-E/B,,4th&I,
50032,50032,4th St & K Av,,32.68245177,-117.09678074,,,0,,2,F-E/B,,4th&K,
99305,99305,4th St & K Av,,32.68258034,-117.09686972,,,0,,2,N-W/B,,4th&K,
99304,99304,4th St & Laurel Av,,32.68303390,-117.09525882,,,0,,1,N-W/B,,4th&Laurel,
60057,60057,4th St & Orange Av,,32.69420010,-117.17429608,,,0,,1,F-E/B,,4th&Orange,
50006,50006,4th St & Palm Av,,32.68397920,-117.09126708,,,0,,1,F-E/B,,4th&Palm,
60055,60055,4th St & Palm Av,,32.69597386,-117.17855658,,,0,,1,F-E/B,,4th&Palm,
99303,99303,4th St & Palm Av,,32.68417427,-117.09127869,,,0,,1,N-W/B,,4th&Palm,
50041,50041,4th St & U Av,,32.68530337,-117.08650858,,,0,,1,F-E/B,,4th&U,
99302,99302,4th St & U Av,,32.68536270,-117.08708116,,,0,,1,F-W/B,,4th&U,
12551,12551,54th St & 54th Pl,,32.75129674,-117.07929982,,,0,,0,N-N/B,,54th&54th,
12909,12909,54th St & College Grove Dr,,32.73613764,-117.07946935,,,0,,1,F-N/B,,54th&Coll Grove,
12187,12187,54th St & El Cajon Bl,,32.75738899,-117.07947426,,,0,,1,F-S/B,,54th&El Cjn,54elcs
12914,12914,54th St & El Cajon Bl,,32.75830609,-117.07919991,,,0,,1,F-N/B,,54th&El Cjn,54elcn
12172,12172,54th St & Haniman St,,32.72578842,-117.08330635,,,0,,1,F-S/B,,54th&Haniman,
11760,11760,54th St & Krenning St,,32.73613024,-117.07975220,,,0,,1,N-S/B,,54th&Krenning,
11759,11759,54th St & Laurel St,,32.73094605,-117.07983020,,,0,,2,N-S/B,,54th&Laurel,
12907,12907,54th St & Laurel St,,32.73097532,-117.07956383,,,0,,2,F-N/B,,54th&Laurel,
12183,12183,54th St & Lea St,,32.74541297,-117.07959569,,,0,,2,F-S/B,,54th&Lea,
12910,12910,54th St & Lea St,,32.74657735,-117.07933345,,,0,,2,F-N/B,,54th&Lea,
12550,12550,54th St & Marvin St,,32.74121722,-117.07941634,,,0,,2,M-Street-N/B,,54th&Marvin,
12179,12179,54th St & Nutmeg St,,32.73362074,-117.07977084,,,0,,2,F-S/B,,54th&Nutmeg,
12908,12908,54th St & Nutmeg St,,32.73398522,-117.07952063,,,0,,1,M-Street-N/B,,54th&Nutmeg,
11756,11756,54th St & Pirotte Dr,,32.72896620,-117.08037736,,,0,,1,N-S/B,,54th&Pirotte,
12545,12545,54th St & Pirotte Dr,,32.72859751,-117.08043566,,,0,,1,N-N/B,,54th&Pirotte,
11761,11761,54th St & Redwood St,,32.73787296,-117.07972633,,,0,,1,N-S/B,,54th&Redwood,
12549,12549,54th St & Redwood St,,32.73753409,-117.07943696,,,0,,1,N-N/B,,54th&Redwood,
12182,12182,54th St & Streamview Dr,,32.74213649,-117.07963639,,,0,,2,M-Street-S/B,,54th&Strmvw,54stv
12548,12548,54th St & Streamview Dr,,32.74288868,-117.07936053,,,0,,2,N-N/B,,54th&Strmvw,54stv
12185,12185,54th St & Trojan Av,,32.75434603,-117.07953018,,,0,,1,F-S/B,,54th&Trojan,
12912,12912,54th St & Trojan Av,,32.75521403,-117.07920008,,,0,,1,F-N/B,,54th&Trojan,
12186,12186,54th St & University Av,,32.74823310,-117.07957020,,,0,,1,F-S/B,,54th&Univ,54univ
12552,12552,54th St & University Av,,32.74807569,-117.07927275,,,0,,1,N-N/B,,54th&Univ,54univ
12913,12913,54th St & University Av,,32.75010505,-117.07925087,,,0,,1,F-N/B,,54th&Univ,
99495,99495,54th St & Westover Pl,,32.72491114,-117.08378904,,,0,,0,F-N/B,,54th&Westover,
11767,11767,58th St & Mira Flores Dr,,32.70031391,-117.07329088,,,0,,1,N-S/B,,58th&Mira Flores,
12923,12923,58th St & Mira Flores Dr,,32.70022125,-117.07317299,,,0,,1,F-N/B,,58th&Mira Flores,
12765,12765,5th Av & B St,,32.71803122,-117.16005161,,,0,,1,F-N/B,,5th&B,b5th
12766,12766,5th Av & Beech St,,32.72126550,-117.16015004,,,0,,0,F-N/B,,5th&Beech,
12429,12429,5th Av & Brookes Av,,32.74323347,-117.16027288,,,0,,1,N-N/B,,5th&Brookes,
12434,12434,5th Av & C St,,32.71656915,-117.16003327,,,0,,1,N-N/B,,5th&C,5thc
12427,12427,5th Av & Elm St,,32.72392918,-117.16009951,,,0,,1,N-N/B,,5th&Elm,
12771,12771,5th Av & Hawthorn St,,32.72745521,-117.16014243,,,0,,0,F-N/B,,5th&Hawthorn,
12770,12770,5th Av & Juniper St,,32.72954404,-117.16014774,,,0,,0,F-N/B,,5th&Juniper,
12767,12767,5th Av & Laurel St,,32.73152516,-117.16022348,,,0,,1,F-N/B,,5th&Laurel,
12772,12772,5th Av & Nutmeg St,,32.73375181,-117.16017494,,,0,,0,F-N/B,,5th&Nutmeg,
12432,12432,5th Av & Pennsylvania Av,,32.74505579,-117.16026569,,,0,,1,N-N/B,,5th&Pennsylvania,
12439,12439,5th Av & Quince St,,32.73682571,-117.16018035,,,0,,0,F-N/B,,5th&Quince,
12430,12430,5th Av & University Av,,32.74847984,-117.16034659,,,0,,0,F-N/B,,5th&Univ,5thuni
12431,12431,5th Av & University Av,,32.74804585,-117.16030959,,,0,,1,N-N/B,,5th&Univ,5thuni
12773,12773,5th Av & Upas St,,32.74087179,-117.16029434,,,0,,1,F-N/B,,5th&Upas,
99441,99441,5th Av Pier,,32.70453869,-117.16155073,,,0,,2,,,5th Pier,5thlan
99236,99236,65th St & Brooklyn Av,,32.71342667,-117.05796078,,,0,,1,F-N/B,,65th&Brooklyn,
12966,12966,70th St & El Cajon Bl,,32.76912778,-117.04694893,,,0,,1,F-N/B,,70th&El Cjn,elc70
12232,12232,70th St & Saranac St,,32.77064914,-117.04715138,,,0,,1,F-S/B,,70th&Saranac,elc69
12573,12573,70th St & Saranac St,,32.77066995,-117.04690758,,,0,,1,N-N/B,,70th&Saranac,
99098,99098,70th St Trolley Station,,32.77214037,-117.04178720,,,0,70tSta,1,M-TC-Bus,,70th Trly,70tSta
75032,75032,70th Street Station,,32.77214700,-117.04229510,,,0,70tS,0,,,70th St,70tS
75033,75033,70th Street Station,,32.77229009,-117.04248410,,,0,70tS,0,,,70th St,70tS
89026,89026,7th Av & F St,,32.71350376,-117.15823982,,,0,,0,N-N/B,,7th&F,
10600,10600,8th St & C Av,,32.67653456,-117.10390916,,,0,,1,N-E/B,,8th&C,
13411,13411,8th St & C Av,,32.67683388,-117.10355133,,,0,,1,N-W/B,,8th&C,8thnat
11358,11358,8th St & E Av,,32.67737441,-117.10169767,,,0,,1,N-W/B,,8th&E,
10228,10228,8th St & F Av,,32.67756198,-117.10040606,,,0,,1,F-E/B,,8th&F,
99486,99486,8th St & Highland Av,,32.67810331,-117.09922835,,,0,,1,F-W/B,,8th&Highland,hig8th
10593,10593,8th St & National City Bl,,32.67597280,-117.10604530,,,0,,1,F-E/B,,8th&Natl City,8thnat
75016,75016,8th Street Station,,32.67501911,-117.11309508,,,0,8thS,0,M-TC-Train-N/B,,8th St,8thS
75017,75017,8th Street Station,,32.67473308,-117.11308188,,,0,8thS,0,M-TC-Train-S/B,,8th St,8thS
70050,70050,8th Street Transit Center,,32.67446741,-117.11302728,,,0,8thtro,0,,,8thTC,8thtr1
70052,70052,8th Street Transit Center,,32.67489492,-117.11320695,,,0,8thtro,0,,,8thTC,8thtro
70053,70053,8th Street Transit Center,,32.67507851,-117.11328674,,,0,8thtro,0,,,8thTC,8thtro
70054,70054,8th Street Transit Center,,32.67533901,-117.11337379,,,0,8thtro,0,,,8thTC,8thtro
70055,70055,8th Street Transit Center,,32.67552812,-117.11345038,,,0,8thtro,0,,,8thTC,8thtro
12438,12438,9th Av & C St,,32.71648316,-117.15640723,,,0,,1,N-N/B,,9th&C,9thc
60225,60225,9th St & Ebony Av,,32.57732889,-117.11438565,,,0,,1,M-Street-S/B,,9th&Ebony,
60396,60396,9th St & Ebony Av,,32.57737993,-117.11416216,,,0,,1,N-N/B,,9th&Ebony,imp9th
60278,60278,9th St & Elm Av,,32.58042383,-117.11436401,,,0,,1,F-S/B,,9th&Elm,
60397,60397,9th St & Elm Av,,32.58099160,-117.11413909,,,0,,1,F-N/B,,9th&Elm,
60272,60272,9th St & Palm Av,,32.58345804,-117.11438074,,,0,,1,F-S/B,,9th&Palm,pal9th
10160,10160,Adams Av & 30th St,,32.76282743,-117.13037566,,,0,,1,N-E/B,,Adams&30th,30ada
11297,11297,Adams Av & 30th St,,32.76298262,-117.13058214,,,0,,1,F-W/B,,Adams&30th,30ada
10554,10554,Adams Av & 32nd St,,32.76331293,-117.12471707,,,0,,1,F-E/B,,Adams&32nd,
10937,10937,Adams Av & 32nd St,,32.76349122,-117.12476764,,,0,,1,N-W/B,,Adams&32nd,
10188,10188,Adams Av & 33rd St,,32.76329493,-117.12298956,,,0,,2,N-E/B,,Adams&33rd,
10939,10939,Adams Av & 33rd St,,32.76345102,-117.12268208,,,0,,1,N-W/B,,Adams&33rd,
10564,10564,Adams Av & 34th St,,32.76327039,-117.12023730,,,0,,1,F-E/B,,Adams&34th,
10198,10198,Adams Av & 35th St,,32.76325179,-117.11741354,,,0,,1,N-E/B,,Adams&35th,
11327,11327,Adams Av & 35th St,,32.76341841,-117.11756156,,,0,,1,F-W/B,,Adams&35th,
10581,10581,Adams Av & 39th St,,32.76322081,-117.11084874,,,0,,1,F-E/B,,Adams&39th,ada39E
11342,11342,Adams Av & 39th St,,32.76338323,-117.11120490,,,0,,1,F-W/B,,Adams&39th,ada39W
10140,10140,Adams Av & Arizona St,,32.76280518,-117.13770110,,,0,,1,N-E/B,,Adams&Arizona,
10900,10900,Adams Av & Arizona St,,32.76296473,-117.13691874,,,0,,1,N-W/B,,Adams&Arizona,
10224,10224,Adams Av & Biona Dr,,32.76317276,-117.10431631,,,0,,1,N-E/B,,Adams&Biona,
11354,11354,Adams Av & Biona Dr,,32.76331745,-117.10445759,,,0,,1,F-W/B,,Adams&Biona,adabio
10169,10169,Adams Av & Boundary St,,32.76283621,-117.12837192,,,0,,1,N-E/B,,Adams&Boundary,
10577,10577,Adams Av & Cherokee Av,,32.76323842,-117.11383514,,,0,,1,F-S/B,,Adams&Cherokee,cheada
11335,11335,Adams Av & Cherokee Av,,32.76340212,-117.11439951,,,0,,1,F-W/B,,Adams&Cherokee,
10507,10507,Adams Av & Florida St,,32.76241147,-117.14350690,,,0,,1,F-E/B,,Adams&Florida,
11266,11266,Adams Av & Florida St,,32.76256161,-117.14402890,,,0,,1,F-W/B,,Adams&Florida,
10947,10947,Adams Av & Hawley Bl,,32.76343392,-117.11926302,,,0,,1,N-W/B,,Adams&Hawley,
10540,10540,Adams Av & Idaho St,,32.76281820,-117.13358949,,,0,,1,F-E/B,,Adams&Idaho,
10594,10594,Adams Av & Kensington Dr,,32.76319826,-117.10698074,,,0,,1,F-E/B,,Adams&Kensington,
10973,10973,Adams Av & Kensington Dr,,32.76334272,-117.10715455,,,0,,1,N-W/B,,Adams&Kensington,
10518,10518,Adams Av & Louisiana St,,32.76280365,-117.13982202,,,0,,1,F-E/B,,Adams&Louisiana,
11271,11271,Adams Av & Panorama Dr (E),,32.76294882,-117.14027239,,,0,,0,F-W/B,,Adams&Panorama (E),
11291,11291,Adams Av & Utah St,,32.76297665,-117.13295675,,,0,,1,F-W/B,,Adams&Utah,
10549,10549,Adams Av & W Mountain View Dr,,32.76324203,-117.12657382,,,0,,1,N-E/B,,Adams&W Mtn View,
10933,10933,Adams Av & W Mountain View Dr,,32.76348527,-117.12638106,,,0,,1,N-W/B,,Adams&W Mtn View,
99228,99228,Aero Dr & 9005 (Library),,32.80972008,-117.13340923,,,0,,1,M-Street-E/B,,Aero&9005 (Library),
10496,10496,Aero Dr & Aero Ct,,32.80947668,-117.14809844,,,0,,1,F-E/B,,Aero&Aero,aeraer
10869,10869,Aero Dr & Aero Ct,,32.80972767,-117.14759978,,,0,,2,N-W/B,,Aero&Aero,aeraer
10506,10506,Aero Dr & Afton Rd,,32.80955187,-117.14417731,,,0,,1,F-E/B,,Aero&Afton,
13463,13463,Aero Dr & Broadstone Drwy,,32.80958213,-117.14189282,,,0,,1,F-E/B,,Aero&Broadstone,
10157,10157,Aero Dr & Corporate Ct,,32.80974365,-117.13203598,,,0,,1,N-E/B,,Aero&Corporate,
10880,10880,Aero Dr & Glen H Curtis Rd,,32.80978977,-117.14434571,,,0,,1,N-W/B,,Aero&Glen H Curtis,
11278,11278,Aero Dr & John J Montgomery Dr,,32.80986103,-117.14057098,,,0,,1,F-W/B,,Aero&John J Montgomery,
99221,99221,Aero Dr & Kearny Villa Rd,,32.81042348,-117.15131400,,,0,,1,F-W/B,,Aero&Kearny Villa,
10546,10546,Aero Dr & Ruffin Rd,,32.80978978,-117.12903561,,,0,,1,F-E/B,,Aero&Ruffin,
10928,10928,Aero Dr & Ruffin Rd,,32.81005202,-117.12926281,,,0,,1,M-Street-W/B,,Aero&Ruffin,
99220,99220,Aero Dr & Ruffin Rd,,32.80873675,-117.11938156,,,0,,1,F-W/B,,Aero&Ruffin,
10520,10520,Aero Dr & Sandrock Rd,,32.80962544,-117.13969960,,,0,,1,F-E/B,,Aero&Sandrock,
89023,89023,Aero Dr & VA Clinic,,32.80966065,-117.13717464,,,0,,0,M-Street-E/B,,Aero&VA Clinic,
10191,10191,Aero Dr & West Canyon Av,,32.80835573,-117.12313040,,,0,,1,N-E/B,,Aero&WCyn,
10941,10941,Aero Dr & West Canyon Av,,32.80848477,-117.12237334,,,0,,1,M-Street-W/B,,Aero&WCyn,
60520,60520,Airway Rd & 7847,,32.56054353,-116.97194890,,,0,,1,M-Street-E/B,,Airway&7847,
60539,60539,Airway Rd & 7878,,32.56075616,-116.97271657,,,0,,1,M-Street-W/B,,Airway&7878,
60518,60518,Airway Rd & Britannia Bl,,32.56051731,-116.97826761,,,0,,1,F-E/B,,Airway&Britannia,airbri
60541,60541,Airway Rd & Britannia Bl,,32.56078182,-116.97815620,,,0,,1,N-W/B,,Airway&Britannia,airbri
60519,60519,Airway Rd & Dublin Dr,,32.56062701,-116.97504901,,,0,,2,F-E/B,,Airway&Dublin,
60540,60540,Airway Rd & Dublin Dr,,32.56078096,-116.97597523,,,0,,1,F-W/B,,Airway&Dublin,
60538,60538,Airway Rd & Excellante St,,32.56063189,-116.96953174,,,0,,1,F-W/B,,Airway&Excellante,
92260,92260,Airway Rd & La Media Rd,,32.56043121,-116.96197563,,,0,,2,F-E/B,,Airway&La Media,
92270,92270,Airway Rd & La Media Rd,,32.56066642,-116.96208041,,,0,,2,N-W/B,,Airway&La Media,
99087,99087,Akins Av & Encanto/62nd St Trolley Station,,32.71029635,-117.06378064,,,0,enctro,1,N-W/B,,Akins&Encanto/62nd Trly,enctro
88933,88933,Alleghany St & Munda Rd,,32.68129156,-117.06072938,,,0,,0,F-W/B,,Alleghany&Munda,
50092,50092,Alleghany St & Reo Dr,,32.67907860,-117.06840632,,,0,,1,F-W/B,,Alleghany&Reo,
88934,88934,Alleghany St & Westport St,,32.68004863,-117.06532305,,,0,,0,F-W/B,,Alleghany&Westport,
13080,13080,Alliant University,,32.89539002,-117.09585620,,,0,,0,M-Street-W/B,,Alliant Univ,intuni
13410,13410,Allison Av & Date Av,,32.76615486,-117.02215649,,,0,,1,N-W/B,,Allison&Date,lamtrw
10326,10326,Allison Av & Palm Av,,32.76591530,-117.01958773,,,0,,1,N-E/B,,Allison&Palm,allpal
40383,40383,Allison Av & Pine St,,32.76611671,-117.01769947,,,0,,1,F-W/B,,Allison&Pine,allpin
10324,10324,Allison Av & Spring St,,32.76596372,-117.02151722,,,0,,1,N-E/B,,Allison&Spring,lamtre
40972,40972,Alpine Bl & Alpine MHP,,32.83535622,-116.76208535,,,0,,2,F-W/B,,Alpine&Alpine MHP,
40943,40943,Alpine Bl & Alpine Oaks MHP,,32.83314624,-116.73908880,,,0,,2,M-Street-E/B,,Alpine&Alpine Oaks MHP,
40974,40974,Alpine Bl & Alpine Oaks MHP,,32.83350072,-116.74104667,,,0,,2,M-Street-W/B,,Alpine&Alpine Oaks MHP,
40241,40241,Alpine Bl & Arnold Wy,,32.83538515,-116.76636008,,,0,,1,F-E/B,,Alpine&Arnold,alparn
40242,40242,Alpine Bl & Bay Meadows Dr,,32.83477645,-116.75872551,,,0,,1,F-E/B,,Alpine&Bay Meadows,
40973,40973,Alpine Bl & Bay Meadows Dr,,32.83509145,-116.75965191,,,0,,1,F-W/B,,Alpine&Bay Meadows,
40912,40912,Alpine Bl & Louise Dr,,32.83464447,-116.75673236,,,0,,2,N-E/B,,Alpine&Louise,
41006,41006,Alpine Bl & Louise Dr,,32.83483379,-116.75681158,,,0,,1,F-W/B,,Alpine&Louise,
40098,40098,Alpine Bl & Peutz Valley Rd,,32.84775401,-116.80726974,,,0,,2,N-E/B,,Alpine&Peutz Vly,
40488,40488,Alpine Bl & Peutz Valley Rd,,32.84797365,-116.80732323,,,0,,2,F-W/B,,Alpine&Peutz Vly,
40911,40911,Alpine Bl & Ramsey Rd,,32.83518257,-116.76160968,,,0,,1,N-E/B,,Alpine&Ramsey,
40100,40100,Alpine Bl & Rock Terrace Rd,,32.83447923,-116.75412699,,,0,,2,N-E/B,,Alpine&Rock,
40491,40491,Alpine Bl & Rock Terrace Rd,,32.83467055,-116.75438852,,,0,,1,F-W/B,,Alpine&Rock,
40101,40101,Alpine Bl & South Grade Rd,,32.83442945,-116.75048604,,,0,,1,N-E/B,,Alpine&SGrade,alpalb
99395,99395,Alpine Bl & South Grade Rd,,32.83477651,-116.75145198,,,0,,1,N-N/B,,Alpine&SGrade,albalp
40099,40099,Alpine Bl & Tavern Rd,,32.83768718,-116.77961758,,,0,,1,N-E/B,,Alpine&Tavern,alpshp
40489,40489,Alpine Bl & Tavern Rd,,32.83789979,-116.77874634,,,0,,1,F-W/B,,Alpine&Tavern,
75064,75064,UCSD Health East Station,,32.77730904,-117.05670693,,,0,avlS,0,,,Alvarado,avlS
75065,75065,UCSD Health East Station,,32.77742199,-117.05691814,,,0,avlS,0,,,Alvarado,avlS
75028,75028,Amaya Drive Station,,32.78540990,-117.00186302,,,0,amaS,0,,,Amaya Drive,amaS
75029,75029,Amaya Drive Station,,32.78541311,-117.00160600,,,0,amaS,0,,,Amaya Drive,amaS
75084,75084,America Plaza Station,,32.71638588,-117.16881107,,,0,apzS,0,,,America Plaza,apzS
75085,75085,America Plaza Station,,32.71662690,-117.16881390,,,0,apzS,0,,,America Plaza,apzS
99062,99062,Anchorage Ln & Shelter Island Dr,,32.72009413,-117.22807923,,,0,,2,F-W/B,,Anchorage&Shelter Island,sheanc
30020,30020,Anita St & 4th Av,,32.59841677,-117.07036302,,,0,,1,N-E/B,,Anita&4th,
39003,39003,Anita St & 4th Av,,32.59854743,-117.07014019,,,0,,1,F-W/B,,Anita&4th,
30602,30602,Anita St & 501,,32.59841997,-117.07235663,,,0,,1,M-Street-E/B,,Anita&501,
30526,30526,Anita St & 502,,32.59856426,-117.07297489,,,0,,1,M-Street-W/B,,Anita&502,
30086,30086,Anita St & Broadway,,32.59840931,-117.07559368,,,0,,1,F-E/B,,Anita&Brdwy,
30645,30645,Anita St & Broadway,,32.59856086,-117.07471519,,,0,,1,N-W/B,,Anita&Brdwy,
99478,99478,Armstrong Pl & Mesa College Dr,,32.80424599,-117.16349419,,,0,,1,F-E/B,,Armstrong&Mesa Coll,mescol
12023,12023,Armstrong St & Armstrong Pl,,32.80508180,-117.16234425,,,0,,1,N-S/B,,Armstrong&Armstrong,
12419,12419,Armstrong St & Armstrong Pl,,32.80453874,-117.16218892,,,0,,1,F-N/B,,Armstrong&Armstrong,
12420,12420,Armstrong St & Baltic St,,32.80563821,-117.16218078,,,0,,1,N-N/B,,Armstrong&Baltic,
12421,12421,Armstrong St & Beagle St,,32.80763831,-117.16154732,,,0,,1,N-N/B,,Armstrong&Beagle,
